Date,MMM,KO,JPM,INTC,IBM,GS,CSCO,BA,AAPL,JNJ
23/7/20,134.977127,43.030991,89.504036,54.404812,101.42955,184.957413,42.601986,176.449997,90.796822,135.123886
24/7/20,135.443207,43.218163,88.871048,45.568527,100.202812,183.545303,41.694412,173.759995,90.571892,133.778137
27/7/20,138.324265,43.209251,87.623169,44.649765,100.537361,184.957413,42.404289,170.210007,92.718475,132.929153
28/7/20,131.621582,42.941864,88.00296,44.352528,99.151314,183.681931,41.586578,170.839996,91.195343,132.613037
29/7/20,132.401138,42.799259,90.137016,43.298656,99.828423,184.556549,41.972965,166.009995,92.943413,132.351105
30/7/20,128.90152,42.505127,87.731667,43.226601,97.900681,181.777893,41.730347,161.949997,94.068024,132.622055
31/7/20,127.503372,42.104069,87.388069,42.992401,97.932526,180.347595,42.323418,158,103.915894,131.646652
3/8/20,127.452545,41.266266,86.899757,43.505829,99.023857,181.65036,42.377331,162.270004,106.534309,133.082733
4/8/20,128.130432,41.613865,86.40242,44.253448,100.24263,183.700165,42.835609,165.070007,107.24575,132.965271
5/8/20,131.638535,42.086239,87.903496,44.064293,99.931969,186.323959,42.530094,174.279999,107.634491,134.031036
6/8/20,132.189331,42.317974,87.930618,44.04615,100.465691,186.077957,42.925468,172.199997,111.389786,133.263321
7/8/20,134.163712,42.603176,89.86573,43.55645,100.844986,189.74028,42.619957,170.020004,108.857262,134.2117
10/8/20,136.799011,42.531879,91.005112,44.635609,102.580063,190.751556,42.889526,179.410004,110.439453,133.696899
11/8/20,138.442886,42.719048,93.880684,43.701538,102.289558,192.282104,42.404289,180.130005,107.155022,132.739502
12/8/20,139.188568,43.164692,93.084915,44.608402,102.249207,193.256882,43.222004,175.440002,110.71624,135.169052
13/8/20,140.544327,43.120125,92.569489,44.03709,100.901482,189.84964,38.387608,174.729996,112.675652,133.669785
14/8/20,140.747742,43.18251,92.605667,44.336349,101.095161,189.466995,38.189919,178.080002,112.575233,133.88652
17/8/20,139.569885,42.968601,90.164154,44.372623,100.425346,185.002945,37.821499,172.009995,112.281303,134.563904
18/8/20,139.290283,43.155777,88.907227,44.118702,100.812698,183.399551,37.722652,170.229996,113.216934,135.557404
19/8/20,138.94281,42.219921,89.115204,43.82851,99.941116,184.957413,37.62381,169.270004,113.358986,135.828354
20/8/20,138.09549,42.202106,88.048187,44.590263,99.384285,183.891495,38.019184,169.580002,115.87439,136.758606
21/8/20,138.27504,42.139713,88.00296,44.690014,99.392372,184.419876,37.965275,167.5,121.845657,137.968887
24/8/20,139.831268,42.754696,90.480652,44.563065,101.426025,188.893066,37.902374,178.270004,123.302948,138.33255
25/8/20,139.463577,42.701218,90.87851,44.82605,100.586731,187.672272,37.704689,174.729996,122.291428,138.250732
26/8/20,140.147659,42.924042,89.6035,44.934872,100.207428,188.783737,37.965275,171.899994,123.954475,138.468964
27/8/20,140.301575,42.986423,92.551414,44.798847,100.59481,191.453064,38.001221,174.199997,122.472672,139.087189
28/8/20,141.652603,44.412476,92.931198,45.73291,100.933769,189.230133,37.920345,175.800003,122.274284,139.687256
31/8/20,139.395187,44.145092,90.59819,46.204479,99.513397,187.772812,37.93832,171.820007,126.420883,139.478134
1/9/20,140.917221,43.779671,90.552971,46.059383,99.586037,188.313583,37.767593,172.100006,131.456558,137.759766
2/9/20,144.944672,45.624615,91.918404,47.383408,103.443581,192.511337,38.118034,174.779999,128.732956,139.85997
3/9/20,142.208389,44.991806,91.629051,45.696636,100.433403,190.238327,36.797119,168.770004,118.426491,135.968689
4/9/20,141.746689,45.490929,93.60939,45.415516,98.698318,193.336258,36.680294,171.050003,118.504868,135.09584
8/9/20,139.523438,44.394653,90.354057,44.354485,97.818657,185.58226,35.943451,161.080002,110.530098,133.886612
9/9/20,141.686813,44.733334,91.21312,44.998348,98.666031,185.343964,36.06028,160.779999,114.938766,136.105042
10/9/20,139.506348,44.563999,90.272652,44.39983,97.294106,183.31842,35.557056,157.690002,111.186501,133.56842
11/9/20,142.088699,45.508755,91.393951,44.690014,98.020424,184.152451,35.835629,160.229996,109.726746,134.359421
14/9/20,144.046844,45.56266,92.65992,44.807919,98.528839,184.537445,36.275932,165.350006,113.018524,134.87764
15/9/20,142.43074,45.868149,89.775322,45.342957,98.811295,181.476166,36.482605,163.490005,113.194885,135.368607
16/9/20,144.944672,45.634541,90.155113,45.678497,100.247795,183.932449,36.320858,167.460007,109.854088,134.92308
17/9/20,147.398743,45.4189,89.124237,45.633156,100.812698,178.570709,36.275932,167.529999,108.100433,133.804794
18/9/20,144.978867,45.329048,88.934341,45.243202,99.06955,178.598221,35.77272,161.139999,104.671463,135.632263
21/9/20,137.975754,44.107098,86.185387,45.089043,97.04393,177.809967,35.080811,156.350006,107.845711,131.922806
22/9/20,138.813736,44.619244,85.244949,45.297615,97.253738,175.628555,35.33242,156.800003,109.540596,131.113632
23/9/20,136.39386,43.316425,83.86142,44.272865,95.897972,170.587585,34.397884,151.179993,104.945793,131.322754
24/9/20,137.171982,43.756683,83.789101,44.581203,95.300766,178.827347,34.011494,146.050003,106.02346,131.53186
25/9/20,137.043747,43.774658,84.521538,45.288544,95.994789,178.680679,34.550648,156.029999,110.001053,132.431961
28/9/20,138.2323,44.277817,86.954025,46.639771,98.238297,182.456848,35.16169,166.080002,112.626656,133.750259
29/9/20,136.650391,43.954353,86.22155,46.422123,97.600769,180.367096,35.098789,163.600006,111.774315,133.704788
30/9/20,136.966736,44.358677,87.053474,46.957176,98.189888,184.198288,35.395317,165.259995,113.459404,135.359497
1/10/20,135.778183,44.187958,87.68647,47.374332,97.721817,181.98024,35.186729,167.860001,114.419525,133.941177
2/10/20,137.120682,44.349697,88.518387,46.258881,97.30217,183.217575,34.706089,168.080002,110.726036,132.959274
5/10/20,139.164322,44.367657,90.389336,46.875557,98.464279,184.959015,34.978153,171.199997,114.135384,134.768539
6/10/20,138.719681,43.972321,89.458427,46.58535,98.432007,184.308273,34.978153,159.539993,110.863205,132.977432
7/10/20,142.362305,44.529392,91.019073,47.764267,100.126747,186.60881,35.730858,164.610001,112.744225,134.450302
8/10/20,143.405518,45.338036,92.890007,48.399075,106.114807,190.623276,36.084545,168,112.636467,135.368607
9/10/20,144.765106,45.652515,92.360657,47.900295,103.128853,190.220001,36.13895,167.330002,114.595871,137.259705
12/10/20,144.209274,45.904091,93.492363,48.861588,102.660774,196.250854,36.601456,167.350006,121.875053,138.05072
13/10/20,142.482025,45.122402,91.977356,48.816238,100.95797,193.217087,36.102673,162.139999,118.642029,134.886703
14/10/20,143.995529,45.032551,91.466263,48.562309,101.635872,193.602066,36.175232,163.240005,118.730217,134.65036
15/10/20,144.576965,44.915745,92.835251,48.83437,100.78849,191.191544,36.24778,164.240005,118.259964,133.822998
16/10/20,146.1931,44.951672,92.643593,49.115498,101.627792,189.000992,36.420082,167.350006,116.604256,134.65036
19/10/20,144.978867,44.583302,91.082947,49.496376,101.296913,188.524384,35.640175,167.110001,113.625961,131.213638
20/10/20,146.175964,45.149345,91.603172,48.453484,94.719719,190.669113,35.549488,167.240005,115.124901,131.422775
21/10/20,144.653946,44.915745,90.690514,48.516972,92.855507,185.976395,35.422527,163.860001,114.497887,130.859055
22/10/20,145.970749,45.535713,93.893921,48.879715,93.420418,188.258591,35.204876,169.070007,113.400627,131.904617
23/10/20,145.192657,45.391949,94.742699,43.710609,93.614082,187.928619,35.204876,167.360001,112.705032,132.050095
26/10/20,142.080154,44.745022,92.397163,42.368462,90.563576,184.354095,34.161964,160.830002,112.714828,130.895416
27/10/20,137.693588,44.834877,90.654015,41.389053,89.22393,179.349762,33.43647,155.240005,114.233368,130.149841
28/10/20,135.555862,43.091801,88.107697,40.128525,86.068481,173.932983,32.384495,148.139999,108.94297,125.794884
29/10/20,135.513107,43.145714,88.682671,40.001564,87.892349,174.088791,32.366356,148.289993,112.979355,124.731155
30/10/20,136.778641,43.181648,89.476692,40.155724,90.111641,173.263885,32.556797,144.389999,106.650475,124.658401
2/11/20,139.326797,43.684803,91.493652,40.318962,91.12043,174.327072,32.556797,148.600006,106.562294,126.094894
3/11/20,141.524338,44.340702,94.377647,40.672634,92.129189,181.411957,33.264164,153.649994,108.198395,125.92218
4/11/20,136.949646,44.178982,91.493652,41.443462,90.305321,181.35701,33.164402,151.630005,112.616844,126.74044
5/11/20,139.549072,44.421566,95.235535,41.726635,92.621475,186.022247,33.762943,157.089996,116.614044,127.067749
6/11/20,139.395187,44.430565,93.966957,41.461735,92.032341,184.464096,34.035004,157.740005,116.481552,129.331604
9/11/20,139.745773,47.233856,106.689339,41.653561,94.586754,196.993271,34.642612,179.360001,114.155663,132.813797
10/11/20,144.628281,48.500736,106.342529,41.507404,96.535316,199.32135,35.114189,188.690002,113.812187,134.814011
11/11/20,144.688156,48.141342,104.754517,42.338646,95.954025,199.852905,35.667377,182.149994,117.266678,134.377579
12/11/20,142.841156,47.629192,103.46769,41.059818,93.743484,196.608337,35.068844,176.720001,116.99189,134.832184
13/11/20,145.184067,48.024532,104.115662,41.525681,95.667458,200.796921,37.544613,187.110001,117.040947,136.286896
16/11/20,148.664246,48.383926,107.05442,42.192493,96.90374,203.821548,38.578449,202.399994,118.061615,137.15065
17/11/20,148.476151,48.231182,105.968353,41.589615,96.36338,205.9021,37.979912,210.050003,117.168549,135.78685
18/11/20,146.560776,47.269802,105.183472,41.160297,95.601967,205.581314,37.472054,203.300003,115.833847,133.986618
19/11/20,148.009735,47.737015,105.466393,41.671833,95.937645,205.828781,37.336025,205.669998,116.432495,133.777527
20/11/20,149.113693,47.323708,104.562874,41.461735,95.74115,204.710587,37.154652,199.619995,115.156685,133.06839
23/11/20,150.191772,47.332687,107.574623,42.07375,98.320122,209.733292,37.762257,211.529999,111.731613,131.713455
24/11/20,152.727478,47.817879,112.548599,42.941536,101.865181,217.679733,38.641926,218.490005,113.027069,131.713455
25/11/20,152.761993,47.55732,111.371277,42.978069,101.685066,216.79985,38.542171,217.610001,113.871056,131.53949
27/11/20,152.563599,47.35067,110.632019,43.343452,101.807869,215.754974,38.723545,216.5,114.420639,131.832428
30/11/20,148.975708,46.725842,107.583748,44.165565,101.128334,211.337234,39.013748,210.710007,116.834869,132.454971
1/12/20,147.069611,47.124275,109.281281,45.27084,100.833603,213.871445,39.485325,213.009995,120.436584,134.990921
2/12/20,148.216736,47.187668,111.380394,45.581417,102.028931,219.004425,39.802727,223.850006,120.789871,135.622635
3/12/20,148.199463,47.794384,110.650269,46.577087,101.202026,216.995483,40.002239,237.199997,120.652489,136.409958
4/12/20,148.742859,48.763309,111.65419,47.490543,104.14122,220.78302,40.247097,232.710007,119.975319,137.572678
7/12/20,146.750504,47.984547,111.234367,45.855453,102.094414,219.741684,40.219891,238.169998,121.447426,136.382462
8/12/20,148.742859,48.156586,111.343895,46.303047,102.921326,220.101074,40.238022,236.570007,122.065689,138.744492
9/12/20,151.18364,48.292427,110.476868,45.736706,103.805542,223.768845,40.528229,232.059998,119.514069,140.163559
10/12/20,149.631165,48.038879,109.764992,45.910259,102.307297,225.224854,40.192677,234.429993,120.946899,139.38533
11/12/20,150.088287,48.310535,109.117012,45.426128,101.742386,221.160873,40.192677,230.330002,120.132355,140.026169
14/12/20,149.277573,48.238094,107.967056,46.102085,101.13652,219.133453,40.120132,228.619995,119.514069,136.474045
15/12/20,150.657501,48.75425,109.810616,46.284779,103.10144,223.409439,40.555435,229.5,125.500572,137.84729
16/12/20,151.287155,48.047928,110.130043,46.695835,102.790329,224.644272,40.555435,225.869995,125.431854,137.023315
17/12/20,152.356644,48.238094,109.2174,46.266506,102.790329,225.252472,40.646118,221.240005,126.305313,140.639603
18/12/20,152.158264,48.663696,108.678932,43.352596,103.035934,223.13298,41.208378,219.75,124.303284,141.454376
21/12/20,151.502777,47.821545,112.758514,42.34779,101.021904,236.817856,40.700535,219.309998,125.84404,140.090286
22/12/20,150.74379,47.776268,111.042709,42.174225,101.202026,230.468414,40.528229,218.779999,129.426147,139.815643
23/12/20,150.062424,48.06604,114.145729,42.539612,101.439438,236.329453,40.247097,219.690002,128.523285,139.101532
24/12/20,150.519547,48.392033,113.643768,42.996342,102.086235,236.06221,40.392204,217.149994,129.51445,139.586746
28/12/20,150.683395,49.044025,114.392151,42.996342,102.192665,239.223083,40.736813,216.089996,134.146652,140.245911
29/12/20,149.941711,49.016861,114.090988,45.115559,101.357582,237.767075,40.48288,216.25,132.360504,141.115631
30/12/20,150.165955,49.297577,114.410408,44.530941,101.799683,239.094101,40.337776,216.669998,131.231918,142.864258
31/12/20,150.752396,49.659794,115.971054,45.508347,103.060516,243.019852,40.582638,214.059998,130.221054,144.081863
4/1/21,148.233994,47.776268,114.875862,45.371319,101.472198,244.208618,40.189526,202.720001,127.002106,143.27623
5/1/21,147.983871,47.251057,115.500954,46.229977,103.273376,249.673386,40.207802,211.630005,128.572342,144.960739
6/1/21,150.234924,45.747864,120.924377,46.677567,105.852348,263.146332,40.591782,211.029999,124.244385,146.32486
7/1/21,146.379669,45.240753,124.895424,47.673229,105.60672,268.7677,41.103752,212.710007,128.484009,146.819229
8/1/21,143.705917,46.254967,125.03334,47.179966,105.23011,267.320892,41.195179,209.899994,129.593002,146.517075
11/1/21,142.481247,45.458088,126.899376,47.079487,105.271057,270.776642,41.469444,206.789993,126.580093,145.903702
12/1/21,143.611099,45.376587,128.894104,48.632351,105.78685,278.499176,41.86256,208.410004,126.40345,144.768509
13/1/21,143.412735,45.421867,129.013596,52.021278,103.911972,279.171936,41.469444,207.210007,128.454529,144.548767
14/1/21,143.524857,44.579712,129.767365,54.122219,105.590347,283.715149,41.277458,209.910004,126.511398,147.075531
15/1/21,142.783142,44.099785,127.441696,52.596756,105.115509,277.393402,41.533436,204.320007,124.774338,146.755157
19/1/21,145.862152,43.927715,126.890129,52.971279,105.631287,271.117706,41.314014,210.710007,125.451492,149.025589
20/1/21,146.810928,44.081654,124.987389,53.592426,106.499138,267.680298,41.451164,211.449997,129.573349,148.659393
21/1/21,147.19899,44.326157,123.93943,57.054413,107.784523,266.666595,41.240887,207.410004,134.323303,148.064301
22/1/21,145.793152,43.909618,122.983452,51.756371,97.108421,266.684998,40.930046,205.839996,136.482361,149.730545
25/1/21,146.957489,44.172218,121.448326,50.641956,97.08387,260.833252,41.167747,203.360001,140.260727,151.9552
26/1/21,151.752884,44.634037,120.951958,50.431866,100.285034,259.653656,41.378021,202.059998,140.496262,156.074936
27/1/21,160.981384,43.945835,117.532433,48.952068,100.268677,251.885056,41.780285,194.029999,139.416733,153.694672
28/1/21,158.195572,44.507275,119.600693,51.217442,98.311935,253.442474,41.451164,197.229996,134.539169,154.866486
29/1/21,151.502777,43.601734,118.277,50.705906,97.517769,249.894562,40.756344,194.190002,129.504654,149.346039
1/2/21,150.674789,43.900558,119.150261,51.783783,98.688545,253.175171,41.506012,195.839996,131.644073,148.961502
2/2/21,150.95079,44.335217,122.817978,52.980408,97.787956,264.454865,41.899128,200.940002,132.478256,147.624847
3/2/21,151.347504,44.163162,124.224411,52.688103,97.525963,265.91098,41.844276,207.389999,131.44783,146.938217
4/2/21,152.74472,44.380493,127.083206,54.028008,99.081535,270.702972,43.197334,210.639999,134.833633,148.302338
5/2/21,154.392044,44.960041,126.834991,53.467415,99.711945,270.472565,43.956146,207.929993,134.415894,150.554474
8/2/21,155.901413,45.204536,128.820572,54.368031,101.202026,276.6008,44.742382,211.949997,134.563339,150.984741
9/2/21,156.056671,45.005322,128.305771,54.01881,101.301575,276.886475,44.340126,215.119995,133.678741,152.220688
10/2/21,156.177414,44.914761,128.379318,54.092331,101.417725,280.406799,43.18819,211.919998,133.069397,152.715073
11/2/21,154.099075,45.548641,128.020813,55.746532,100.314278,278.600555,43.499035,210.660004,132.813828,152.028442
12/2/21,155.394745,45.901798,129.840881,56.803383,100.223022,282.286713,43.233906,210.979996,133.049713,152.504501
16/2/21,153.594742,45.521473,132.966248,57.40992,99.617348,287.484222,42.520802,217.179993,130.907089,151.122116
17/2/21,153.612122,45.394703,133.379913,56.840137,99.534409,288.203003,42.2831,215.520004,128.597366,151.662216
18/2/21,155.977371,45.974251,133.830307,56.619583,100.16494,285.585907,42.365391,208.479996,127.486771,151.735474
19/2/21,153.516479,45.376587,136.064041,57.906181,98.721329,290.857117,41.762001,217.470001,127.643967,149.208664
22/2/21,153.15123,45.847466,137.341782,55.79248,100.272804,292.008972,41.533436,212.880005,123.84034,149.116577
23/2/21,153.194702,45.765968,138.444824,56.16927,100.148338,294.165405,41.606567,212.119995,123.702728,147.799255
24/2/21,154.464325,45.919918,140.880814,58.071598,102.222504,304.698669,41.816849,229.339996,123.201469,149.779861
25/2/21,155.44693,45.43092,138.968796,55.507591,101.608551,302.044617,41.615715,216.449997,118.916199,149.936447
26/2/21,152.229462,44.362381,135.28273,55.856804,98.671547,294.414215,41.021465,212.009995,119.181572,145.975266
1/3/21,153.403427,45.186424,138.34375,57.786716,100.173241,305.22937,41.981415,224.389999,125.599648,146.767487
2/3/21,154.012146,45.367527,137.893295,56.279556,99.833076,306.173096,41.615715,223.139999,122.97541,146.491104
3/3/21,154.838242,45.258869,140.559097,55.0481,101.517288,309.401825,41.259178,228.559998,119.967857,143.911713
4/3/21,154.464325,45.222645,138.39888,53.605267,99.650543,304.646576,40.738064,224.710007,118.07093,141.009903
5/3/21,157.220901,45.992352,138.720596,55.820057,101.907234,302.870178,42.2831,223.220001,119.338829,143.801178
8/3/21,159.803558,46.762062,140.559097,55.00214,103.54995,309.179871,43.435032,224.029999,114.36557,144.998734
9/3/21,157.551331,46.055748,139.566315,57.593719,103.027267,305.849213,43.782444,230.610001,119.014481,145.275116
10/3/21,160.447052,46.580956,142.599762,57.207741,106.088707,316.423798,44.14814,245.339996,117.923515,146.61084
11/3/21,160.499237,46.073849,141.855164,58.181881,105.48307,316.497833,44.614391,252,119.869576,146.601654
12/3/21,160.803589,45.982552,143.537369,57.805092,105.873001,322.705719,44.632675,269.190002,118.955513,147.025421
15/3/21,164.768875,46.594303,142.820374,58.622997,106.67778,320.152283,45.172073,265.630005,121.864777,147.780823
16/3/21,162.481857,46.767796,141.110626,59.532814,106.395683,316.137054,45.409771,255.210007,123.417702,148.655945
17/3/21,163.742767,46.786053,142.562988,60.451809,107.051125,319.134613,45.181221,263.589996,122.62159,148.103271
18/3/21,166.090668,46.174294,144.916245,58.567863,107.905678,321.956268,44.614391,256.059998,118.464096,147.826874
19/3/21,164.099319,46.393429,142.608963,58.595432,106.943283,318.440674,44.778954,255.820007,117.933342,147.43071
22/3/21,164.760193,46.56691,138.775772,60.313961,108.31221,313.935181,45.985737,251.229996,121.275055,147.854492
23/3/21,163.76886,46.923016,137.387741,58.338112,108.237549,306.940918,45.720615,241.25,120.439629,147.716324
24/3/21,165.821091,47.04171,138.454056,57.014759,108.370277,304.054413,45.391491,239.240005,118.031624,149.153397
25/3/21,167.916779,47.498253,140.228149,56.996376,110.402954,305.812225,46.177727,247.190002,118.523056,149.208694
26/3/21,169.464661,48.429588,142.562988,59.615524,113.149147,302.888733,48.061039,244.869995,119.132431,151.935455
29/3/21,170.212479,49.169178,140.347641,59.275494,112.717705,301.352936,48.015327,250.520004,119.309341,152.958023
30/3/21,169.255936,48.530033,142.002243,58.604626,111.771889,307.162994,47.329655,252.009995,117.844894,152.009125
31/3/21,167.551559,48.128273,139.93399,58.81599,110.560593,302.527924,47.274792,254.720001,120.056328,151.401169
1/4/21,167.568939,47.945663,141.294449,59.321442,110.53569,303.119995,47.521641,252.960007,120.891754,150.000916
5/4/21,169.542908,48.219582,142.043427,61.150265,112.775787,299.326904,48.25827,259.359985,123.742043,150.553635
6/4/21,169.429871,48.566559,141.044815,60.24963,111.357056,302.583435,47.908371,255.169998,124.046722,150.516815
7/4/21,169.525497,48.648727,143.2547,60.883751,111.946114,302.111572,47.668968,252.580002,125.707764,150.719498
8/4/21,170.195099,48.50264,143.430374,61.61895,112.103775,306.358063,47.797878,254.949997,128.125595,150.129898
9/4/21,172.17775,48.557423,144.502975,62.73093,112.609856,306.052765,47.963623,252.360001,130.720337,148.545395
12/4/21,172.029922,48.712639,144.197815,60.111782,111.66404,307.005646,47.484806,249.520004,128.990524,148.904678
13/4/21,170.847305,48.475246,142.477982,59.937176,108.834892,303.157013,47.56768,253.270004,132.125839,146.914856
14/4/21,171.090775,48.466118,139.815063,58.990597,110.037903,310.253052,47.300652,252.429993,129.766983,147.320206
15/4/21,171.725555,48.694389,140.702682,59.753376,109.996414,313.213501,47.549259,251.110001,132.194611,147.753174
16/4/21,172.682098,49.013966,141.747528,59.505245,110.834366,316.692108,48.617374,248.179993,131.860489,149.457428
19/4/21,172.690796,49.306145,141.14653,58.475964,110.444435,317.413818,48.66341,244.149994,132.528809,149.871979
20/4/21,172.438629,49.461365,138.021225,57.621296,114.625931,307.042694,47.687386,234.059998,130.828461,153.363342
21/4/21,174.682175,49.863117,139.195526,58.540295,119.097794,310.178986,47.816292,235.919998,131.211792,153.464691
22/4/21,174.699539,49.707901,136.264404,57.50182,117.214462,306.089813,47.420357,234.330002,129.678497,152.165771
23/4/21,175.830002,49.735291,138.871902,54.441563,118.168587,313.953674,47.797878,238.380005,132.017715,152.479019
26/4/21,173.595169,48.995701,139.21402,54.000427,117.455063,317.811584,47.549259,241.440002,132.410858,151.189285
27/4/21,169.090744,48.922657,139.852036,53.274426,117.820122,320.688843,47.300652,242.470001,132.086502,150.323349
28/4/21,170.377716,48.931782,140.758179,52.952774,118.641479,322.058075,47.061249,235.460007,131.29039,149.217896
29/4/21,173.090805,49.543541,143.495117,53.559315,119.670258,326.554352,47.383514,235.940002,131.192093,151.26297
30/4/21,171.429901,49.287888,142.219116,52.870068,117.712265,322.37265,46.87709,234.309998,129.206772,149.908813
3/5/21,172.708176,49.744419,141.803009,52.621929,120.093391,323.954651,47.116501,235.190002,130.268219,152.193405
4/5/21,173.377762,49.433971,143.763245,52.291092,120.92305,323.65863,46.692936,233.630005,125.658615,154.551712
5/5/21,175.169113,49.306145,145.649536,52.24514,120.483315,330.856354,47.079666,228.179993,125.904327,153.906876
6/5/21,176.012619,49.799206,148.580627,52.88131,123.138268,338.581482,48.285892,229.809998,127.516228,154.524078
7/5/21,176.586533,49.771809,149.089218,53.325146,122.030861,343.133209,49.197464,235.470001,128.195572,155.224197
10/5/21,180.29097,50.137043,149.070679,51.753227,122.626488,341.088654,48.948856,232.929993,124.887527,156.854721
11/5/21,177.151749,49.598328,146.592636,50.893291,120.990593,332.984222,48.645004,228.880005,123.962067,155.574265
12/5/21,172.934265,49.342674,145.584808,49.580273,118.540916,327.877319,47.512432,220.779999,120.870651,154.94783
13/5/21,176.882202,49.771809,149.329605,49.940891,120.948639,331.957306,48.331932,222.639999,123.036621,156.569183
14/5/21,177.725708,49.972683,151.650436,51.179932,121.376488,341.171906,48.70945,228.470001,125.478241,156.80867
17/5/21,178.360489,49.890507,152.260727,51.161449,121.737221,341.615936,48.746284,227.979996,124.316498,156.965302
18/5/21,176.551758,49.616592,150.11554,50.708351,120.73053,337.276917,48.737076,227.550003,122.918472,157.020569
19/5/21,176.177826,49.461365,148.968964,51.189182,120.126488,331.559509,48.313515,224.419998,122.760948,156.679688
20/5/21,176.642105,49.899647,148.710083,51.73473,120.705338,332.854706,48.66341,227.649994,125.340424,157.59169
21/5/21,176.826065,49.87225,150.402191,51.854939,121.426826,338.849792,48.276684,234.820007,123.489494,157.490387
24/5/21,177.483047,50.036602,151.215851,52.668636,121.410042,340.727905,49.160633,237.440002,125.133659,158.092896
25/5/21,176.694656,50.027477,149.653214,52.585415,120.629829,337.230743,49.086971,240.740005,124.93676,157.657211
26/5/21,176.580811,50.246613,149.634735,52.631653,120.285889,339.904449,48.718658,241.369995,124.887527,156.721039
27/5/21,178.034927,50.666626,151.964859,53.380638,120.655037,343.577362,48.727871,250.699997,123.34182,156.479996
28/5/21,177.859695,50.484013,151.863113,52.816582,120.587898,345.341064,48.70945,247.020004,122.682182,156.887863
1/6/21,177.999893,50.474876,153.536728,52.603916,120.965416,355.013824,48.451633,254.729996,122.357307,153.43956
2/6/21,178.078705,50.675758,153.54599,53.149464,122.248993,355.942139,48.764702,255.619995,123.125229,154.060623
3/6/21,178.411591,50.803593,153.64769,52.002884,122.106354,360.843475,49.105392,250.320007,121.628738,153.912323
4/6/21,180.496445,51.35144,153.897324,53.047745,123.675163,363.377686,49.78677,249.919998,123.942375,153.847427
7/6/21,178.464142,51.168816,153.176117,52.788845,124.178528,360.323639,49.648651,252.660004,123.952217,152.799957
8/6/21,178.341522,50.812725,152.565872,52.70562,125.059395,357.111755,49.842014,252.759995,124.779236,151.455887
9/6/21,177.596924,50.657497,150.661087,52.70562,126.40168,355.329437,49.74073,248.059998,125.163193,153.495178
10/6/21,177.938553,51.050125,148.312485,53.056995,126.292633,347.123413,50.670723,248.339996,124.158989,154.876328
11/6/21,177.658234,51.278389,148.2108,53.491585,126.913437,350.938629,50.431313,247.279999,125.379791,152.911194
14/6/21,176.388092,51.103596,145.695786,53.805973,125.864777,346.176575,49.878849,245.139999,128.46138,153.291245
15/6/21,175.731079,50.974808,143.485855,53.621044,125.302673,344.67276,49.528946,246.539993,127.634369,152.47554
16/6/21,172.48996,50.294037,144.493713,52.909058,124.019119,344.394226,49.234306,242.270004,128.136475,152.419907
17/6/21,170.939453,50.551636,140.323547,52.872066,122.1483,335.5755,48.921234,239.220001,129.751083,153.152206
18/6/21,167.838486,49.466072,136.772964,51.475826,120.067757,323.814056,47.945198,237.350006,128.441666,150.148865
21/6/21,171.000763,50.00885,139.093811,51.660763,123.029175,331.899506,48.967274,245.279999,130.253204,151.873001
22/6/21,170.939453,50.192844,138.890396,51.660763,122.785896,331.890228,49.040928,243.779999,131.907211,151.669052
23/6/21,168.504227,49.788055,139.731827,51.09671,121.317764,335.157745,48.580536,243.570007,131.631546,150.751389
24/6/21,169.292572,50.036453,141.017075,51.845692,122.014076,342.305603,48.598953,250.570007,131.346024,151.437332
25/6/21,170.597794,49.97205,142.441025,51.697746,123.188599,342.324158,48.856777,248.380005,131.050674,152.215973
28/6/21,172.130798,49.916851,142.699921,53.149464,121.88826,342.268463,48.764702,239.960007,132.694839,152.039856
29/6/21,171.719101,49.548878,142.524231,52.474461,122.106354,345.898071,48.718658,235.759995,134.220856,152.049118
30/6/21,173.996643,49.778866,143.818756,51.910416,122.978851,352.3125,48.801529,239.559998,134.841141,152.707275
1/7/21,174.399597,49.640862,145.242691,51.790215,123.188599,348.098114,49.206673,239.729996,135.146347,153.838165
2/7/21,175.100372,49.843258,145.103165,52.483707,117.467079,347.327637,49.642464,236.679993,137.794724,156.637604
6/7/21,172.472427,49.567276,142.666656,51.864185,116.426796,343.335938,49.123226,236.139999,139.822845,155.70134
7/7/21,175.074081,49.97205,142.834061,51.743977,117.299294,341.303101,49.382839,231.779999,142.333374,157.036179
8/7/21,173.681259,49.797256,140.369629,51.216919,118.071114,333.199127,49.382839,236.770004,141.023972,156.730286
9/7/21,176.072723,50.100849,144.86142,51.771721,118.725487,345.099701,49.827904,239.589996,142.865051,157.351334
12/7/21,175.179184,50.119244,146.935242,52.455967,118.222122,353.212982,49.355026,238.289993,142.26445,157.101074
13/7/21,174.846344,50.61602,144.749817,52.585415,117.685196,349.01712,49.438477,228.199997,143.386826,156.906387
14/7/21,177.675781,51.756767,144.256897,52.261791,117.299294,347.550385,50.152424,224.449997,146.842529,157.972397
15/7/21,177.465546,51.922356,144.57309,51.605286,117.82782,346.575714,49.744457,222.759995,146.182892,156.072144
16/7/21,174.644836,51.885567,141.271713,50.828568,116.527451,338.638824,49.790817,217.740005,144.125214,155.821854
19/7/21,173.059357,51.269196,136.677658,50.523422,115.70533,329.281769,49.197407,206.990005,140.246201,154.690933
